taxon_name,taxon_authors,accepted_plant_name_id,keep,family,genus,species,Standardized_names,TPL_names,TPL_Author,TPL_names.withAuthor,invasion_status,c_score,s_score,r_score,wcup_eco_use_AF,wcup_eco_use_EU,wcup_eco_use_FU,wcup_eco_use_GS,wcup_eco_use_HF,wcup_eco_use_IF,wcup_eco_use_MA,wcup_eco_use_ME,wcup_eco_use_PO,wcup_eco_use_SU,wcup_eco_use_num,wcup_eco_use_num_2out,wcup_eco_use_status,Checked_year,Provience_pinyin,Geo.region,Geo.region4,provinces,n.provinces,BG_codes
Hedera helix,L.,96659,Matched to an accepted name,Araliaceae,Hedera,helix,Hedera helix,Hedera helix,L.,Hedera helix L.,1,38.87941095,48.12651591,12.99407314,0,1,0,0,0,0,1,1,1,0,4,3,1,1922,Fujian,East,East,Anhui; Jiangxi; Zhejiang; Fujian; Shenxi; Guizhou; Yunnan; Shandong; Chongqing; Jiangsu; Taiwan; Hubei; Shanghai; Gansu; Guangxi; Hunan; Sichuan,17,NAS NAS00031961; AU 017495
Hedera helix,L.,96659,Matched to an accepted name,Araliaceae,Hedera,helix,Hedera helix,Hedera helix,L.,Hedera helix L.,1,38.87941095,48.12651591,12.99407314,0,1,0,0,0,0,1,1,1,0,4,3,1,1935,Yunnan,Southwest,West,Anhui; Jiangxi; Zhejiang; Fujian; Shenxi; Guizhou; Yunnan; Shandong; Chongqing; Jiangsu; Taiwan; Hubei; Shanghai; Gansu; Guangxi; Hunan; Sichuan,17,LBG 00083221
Hedera helix,L.,96659,Matched to an accepted name,Araliaceae,Hedera,helix,Hedera helix,Hedera helix,L.,Hedera helix L.,1,38.87941095,48.12651591,12.99407314,0,1,0,0,0,0,1,1,1,0,4,3,1,1936,Hunan,Central,Central,Anhui; Jiangxi; Zhejiang; Fujian; Shenxi; Guizhou; Yunnan; Shandong; Chongqing; Jiangsu; Taiwan; Hubei; Shanghai; Gansu; Guangxi; Hunan; Sichuan,17,PEY PEY0064214
Hedera helix,L.,96659,Matched to an accepted name,Araliaceae,Hedera,helix,Hedera helix,Hedera helix,L.,Hedera helix L.,1,38.87941095,48.12651591,12.99407314,0,1,0,0,0,0,1,1,1,0,4,3,1,1938,Shenxi,Northwest,West,Anhui; Jiangxi; Zhejiang; Fujian; Shenxi; Guizhou; Yunnan; Shandong; Chongqing; Jiangsu; Taiwan; Hubei; Shanghai; Gansu; Guangxi; Hunan; Sichuan,17,NAS NAS00030387
Hedera helix,L.,96659,Matched to an accepted name,Araliaceae,Hedera,helix,Hedera helix,Hedera helix,L.,Hedera helix L.,1,38.87941095,48.12651591,12.99407314,0,1,0,0,0,0,1,1,1,0,4,3,1,1940,Guizhou,Southwest,West,Anhui; Jiangxi; Zhejiang; Fujian; Shenxi; Guizhou; Yunnan; Shandong; Chongqing; Jiangsu; Taiwan; Hubei; Shanghai; Gansu; Guangxi; Hunan; Sichuan,17,PE 01601214
Hedera helix,L.,96659,Matched to an accepted name,Araliaceae,Hedera,helix,Hedera helix,Hedera helix,L.,Hedera helix L.,1,38.87941095,48.12651591,12.99407314,0,1,0,0,0,0,1,1,1,0,4,3,1,1956,Hubei,Central,Central,Anhui; Jiangxi; Zhejiang; Fujian; Shenxi; Guizhou; Yunnan; Shandong; Chongqing; Jiangsu; Taiwan; Hubei; Shanghai; Gansu; Guangxi; Hunan; Sichuan,17,LBG 00083088; NAS NAS00031926
Hedera helix,L.,96659,Matched to an accepted name,Araliaceae,Hedera,helix,Hedera helix,Hedera helix,L.,Hedera helix L.,1,38.87941095,48.12651591,12.99407314,0,1,0,0,0,0,1,1,1,0,4,3,1,1957,Shandong,East,East,Anhui; Jiangxi; Zhejiang; Fujian; Shenxi; Guizhou; Yunnan; Shandong; Chongqing; Jiangsu; Taiwan; Hubei; Shanghai; Gansu; Guangxi; Hunan; Sichuan,17,JSPC JSPC105715; JSPC JSPC105716; JSPC JSPC105713
Hedera helix,L.,96659,Matched to an accepted name,Araliaceae,Hedera,helix,Hedera helix,Hedera helix,L.,Hedera helix L.,1,38.87941095,48.12651591,12.99407314,0,1,0,0,0,0,1,1,1,0,4,3,1,1957,Sichuan,Southwest,West,Anhui; Jiangxi; Zhejiang; Fujian; Shenxi; Guizhou; Yunnan; Shandong; Chongqing; Jiangsu; Taiwan; Hubei; Shanghai; Gansu; Guangxi; Hunan; Sichuan,17,HUFD 0002132
Hedera helix,L.,96659,Matched to an accepted name,Araliaceae,Hedera,helix,Hedera helix,Hedera helix,L.,Hedera helix L.,1,38.87941095,48.12651591,12.99407314,0,1,0,0,0,0,1,1,1,0,4,3,1,1959,Chongqing,Southwest,West,Anhui; Jiangxi; Zhejiang; Fujian; Shenxi; Guizhou; Yunnan; Shandong; Chongqing; Jiangsu; Taiwan; Hubei; Shanghai; Gansu; Guangxi; Hunan; Sichuan,17,PE 00910674
Hedera helix,L.,96659,Matched to an accepted name,Araliaceae,Hedera,helix,Hedera helix,Hedera helix,L.,Hedera helix L.,1,38.87941095,48.12651591,12.99407314,0,1,0,0,0,0,1,1,1,0,4,3,1,1962,Jiangsu,East,East,Anhui; Jiangxi; Zhejiang; Fujian; Shenxi; Guizhou; Yunnan; Shandong; Chongqing; Jiangsu; Taiwan; Hubei; Shanghai; Gansu; Guangxi; Hunan; Sichuan,17,NAS NAS00032211
Hedera helix,L.,96659,Matched to an accepted name,Araliaceae,Hedera,helix,Hedera helix,Hedera helix,L.,Hedera helix L.,1,38.87941095,48.12651591,12.99407314,0,1,0,0,0,0,1,1,1,0,4,3,1,1976,Guangxi,South,West,Anhui; Jiangxi; Zhejiang; Fujian; Shenxi; Guizhou; Yunnan; Shandong; Chongqing; Jiangsu; Taiwan; Hubei; Shanghai; Gansu; Guangxi; Hunan; Sichuan,17,IBK IBK00331335
Hedera helix,L.,96659,Matched to an accepted name,Araliaceae,Hedera,helix,Hedera helix,Hedera helix,L.,Hedera helix L.,1,38.87941095,48.12651591,12.99407314,0,1,0,0,0,0,1,1,1,0,4,3,1,2006,Gansu,Northwest,West,Anhui; Jiangxi; Zhejiang; Fujian; Shenxi; Guizhou; Yunnan; Shandong; Chongqing; Jiangsu; Taiwan; Hubei; Shanghai; Gansu; Guangxi; Hunan; Sichuan,17,PE 01849678; PE 01849679
Hedera helix,L.,96659,Matched to an accepted name,Araliaceae,Hedera,helix,Hedera helix,Hedera helix,L.,Hedera helix L.,1,38.87941095,48.12651591,12.99407314,0,1,0,0,0,0,1,1,1,0,4,3,1,2011,Shanghai,East,East,Anhui; Jiangxi; Zhejiang; Fujian; Shenxi; Guizhou; Yunnan; Shandong; Chongqing; Jiangsu; Taiwan; Hubei; Shanghai; Gansu; Guangxi; Hunan; Sichuan,17,CSH CSH0061195; CSH CSH0059069; CSH CSH0061975; CSH CSH0075657; CSH CSH0063160; CSH CSH0063668; CSH CSH0063876; CSH CSH0067002; CSH CSH0074637; CSH CSH0074682; CSH CSH0074873; CSH CSH0075069; CSH CSH0076076; CSH CSH0076417; CSH CSH0076525; CSH CSH0076661; CSH CSH0077340; CSH CSH0077717; CSH CSH0078011; CSH CSH0078261; CSH CSH0078340; CSH CSH0078578
Helenium autumnale,L.,3115760,Matched to an accepted name,Asteraceae,Helenium,autumnale,Helenium autumnale,Helenium autumnale,L.,Helenium autumnale L.,2,17.35246087,68.97758076,13.66995837,0,1,0,0,0,0,0,1,1,0,3,2,1,1946,Jiangxi,East,Central,Jiangxi; Guangxi; Shenxi,3,LBG 00040754
Helenium autumnale,L.,3115760,Matched to an accepted name,Asteraceae,Helenium,autumnale,Helenium autumnale,Helenium autumnale,L.,Helenium autumnale L.,2,17.35246087,68.97758076,13.66995837,0,1,0,0,0,0,0,1,1,0,3,2,1,1973,Guangxi,South,West,Jiangxi; Guangxi; Shenxi,3,PE 01830312
Helenium autumnale,L.,3115760,Matched to an accepted name,Asteraceae,Helenium,autumnale,Helenium autumnale,Helenium autumnale,L.,Helenium autumnale L.,2,17.35246087,68.97758076,13.66995837,0,1,0,0,0,0,0,1,1,0,3,2,1,2015,Shenxi,Northwest,West,Jiangxi; Guangxi; Shenxi,3,CSH CSH0132350; CSH CSH0132529
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1910,Chongqing,Southwest,West,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,PE 00607670
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1925,Beijing,North,East,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,PE 00607652
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1932,Hebei,North,East,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,PEY PEY0060249; PEY PEY0060250
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1935,Guangxi,South,West,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,IBSC 0594801; IBSC 0594802
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1935,Guizhou,Southwest,West,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,IBSC 0594798
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1948,Jiangxi,East,Central,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,IBSC 0594799
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1950,Heilongjiang,Northeast,Northeast,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,PE 01553937
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1951,Anhui,East,Central,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,PE 00607666
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1951,Jilin,Northeast,Northeast,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,PE 00607650; PE 00607651; PE 00607649
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1953,Shenxi,Northwest,West,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,PE 00607665; PE 00607664; IBSC 0594796
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1957,Liaoning,Northeast,Northeast,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,IFP 14130001x0004
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1957,Zhejiang,East,East,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,HHBG HZ050237; NAS NAS00491659; HHBG HZ047351
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1958,Sichuan,Southwest,West,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,SM SM719402882; NAS NAS00491662
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1959,Shanxi,North,Central,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,PE 00607660; HNWP 13240; HNWP 142895
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1961,Hainan,South,East,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,IBSC 0594803
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1962,Xinjiang,Northwest,West,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,XJBI 00044437
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1975,Guangdong,South,East,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,IBSC 0594806
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1990,Hubei,Central,Central,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,HIB 0003405
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,1997,Henan,Central,Central,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,HENU 1008487
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,2008,Yunnan,Southwest,West,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,HITBC 0023065
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,2011,Shandong,East,East,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,QFNU QFNU0010453
Helianthus annuus,L.,2910966,Matched to an accepted name,Asteraceae,Helianthus,annuus,Helianthus annuus,Helianthus annuus,L.,Helianthus annuus L.,1,78.99959234,0,21.00040766,1,1,1,1,1,1,1,1,1,0,9,7,1,2014,Tianjin,North,East,Chongqing; Beijing; Hebei; Guangxi; Guizhou; Jiangxi; Heilongjiang; Anhui; Jilin; Shenxi; Liaoning; Zhejiang; Sichuan; Shanxi; Hainan; Xinjiang; Guangdong; Hubei; Hongkong; Henan; Yunnan; Shandong; Tianjin,23,BNU 0018875
Helianthus decapetalus,L.,3120925,Matched to an accepted name,Asteraceae,Helianthus,decapetalus,Helianthus decapetalus,Helianthus decapetalus,L.,Helianthus decapetalus L.,1,16.1161482,52.33947921,31.54437259,0,1,0,1,0,0,0,1,0,0,3,2,1,1957,Beijing,North,East,Fujian; Beijing; Shenxi; Shandong,4,PE 01826894
Helianthus decapetalus,L.,3120925,Matched to an accepted name,Asteraceae,Helianthus,decapetalus,Helianthus decapetalus,Helianthus decapetalus,L.,Helianthus decapetalus L.,1,16.1161482,52.33947921,31.54437259,0,1,0,1,0,0,0,1,0,0,3,2,1,1957,Fujian,East,East,Fujian; Beijing; Shenxi; Shandong,4,AU 022760
Helianthus decapetalus,L.,3120925,Matched to an accepted name,Asteraceae,Helianthus,decapetalus,Helianthus decapetalus,Helianthus decapetalus,L.,Helianthus decapetalus L.,1,16.1161482,52.33947921,31.54437259,0,1,0,1,0,0,0,1,0,0,3,2,1,1979,Shenxi,Northwest,West,Fujian; Beijing; Shenxi; Shandong,4,XBGH XBGH017539; XBGH XBGH017538; XBGH XBGH017535; XBGH XBGH017537; XBGH XBGH017540; XBGH XBGH017536; XBGH XBGH017542
Helianthus decapetalus,L.,3120925,Matched to an accepted name,Asteraceae,Helianthus,decapetalus,Helianthus decapetalus,Helianthus decapetalus,L.,Helianthus decapetalus L.,1,16.1161482,52.33947921,31.54437259,0,1,0,1,0,0,0,1,0,0,3,2,1,2014,Shandong,East,East,Fujian; Beijing; Shenxi; Shandong,4,QFNU QFNU0016244; QFNU QFNU0004712
Helianthus mollis,Buc'hoz,3120971,Matched to an accepted name,Asteraceae,Helianthus,mollis,Helianthus mollis,Helianthus mollis,Lam.,Helianthus mollis Lam.,1,50.25254458,41.39203689,8.35541853,0,0,0,1,0,0,0,0,0,0,1,0,1,1951,Jiangxi,East,Central,Jiangxi; Zhejiang,2,LBG 00040814
Helianthus mollis,Buc'hoz,3120971,Matched to an accepted name,Asteraceae,Helianthus,mollis,Helianthus mollis,Helianthus mollis,Lam.,Helianthus mollis Lam.,1,50.25254458,41.39203689,8.35541853,0,0,0,1,0,0,0,0,0,0,1,0,1,1958,Zhejiang,East,East,Jiangxi; Zhejiang,2,JJF 00021374
Helianthus tuberosus,L.,2927111,Matched to an accepted name,Asteraceae,Helianthus,tuberosus,Helianthus tuberosus,Helianthus tuberosus,L.,Helianthus tuberosus L.,2,63.50776273,13.35685978,23.13537749,1,0,1,1,1,0,0,1,1,0,6,4,1,1905,Hebei,North,East,Henan; Hebei; Zhejiang; Hunan; Guangdong; Jiangxi; Anhui; Fujian; Guizhou; Beijing; Hubei; Jiangsu; Guangxi; Sichuan; Chongqing; Liaoning; Shenxi; Gansu; Yunnan; Qinghai; Shanxi; Hongkong; Tibet; Shandong; Tianjin; Heilongjiang; Shanghai; Jilin; Xinjiang,29,NAS NAS00491671; NAS NAS00491670
Helianthus tuberosus,L.,2927111,Matched to an accepted name,Asteraceae,Helianthus,tuberosus,Helianthus tuberosus,Helianthus tuberosus,L.,Helianthus tuberosus L.,2,63.50776273,13.35685978,23.13537749,1,0,1,1,1,0,0,1,1,0,6,4,1,1913,Zhejiang,East,East,Henan; Hebei; Zhejiang; Hunan; Guangdong; Jiangxi; Anhui; Fujian; Guizhou; Beijing; Hubei; Jiangsu; Guangxi; Sichuan; Chongqing; Liaoning; Shenxi; Gansu; Yunnan; Qinghai; Shanxi; Hongkong; Tibet; Shandong; Tianjin; Heilongjiang; Shanghai; Jilin; Xinjiang,29,PE 00607720
Helianthus tuberosus,L.,2927111,Matched to an accepted name,Asteraceae,Helianthus,tuberosus,Helianthus tuberosus,Helianthus tuberosus,L.,Helianthus tuberosus L.,2,63.50776273,13.35685978,23.13537749,1,0,1,1,1,0,0,1,1,0,6,4,1,1914,Hunan,Central,Central,Henan; Hebei; Zhejiang; Hunan; Guangdong; Jiangxi; Anhui; Fujian; Guizhou; Beijing; Hubei; Jiangsu; Guangxi; Sichuan; Chongqing; Liaoning; Shenxi; Gansu; Yunnan; Qinghai; Shanxi; Hongkong; Tibet; Shandong; Tianjin; Heilongjiang; Shanghai; Jilin; Xinjiang,29,PE 00607753
Helianthus tuberosus,L.,2927111,Matched to an accepted name,Asteraceae,Helianthus,tuberosus,Helianthus tuberosus,Helianthus tuberosus,L.,Helianthus tuberosus L.,2,63.50776273,13.35685978,23.13537749,1,0,1,1,1,0,0,1,1,0,6,4,1,1917,Guangdong,South,East,Henan; Hebei; Zhejiang; Hunan; Guangdong; Jiangxi; Anhui; Fujian; Guizhou; Beijing; Hubei; Jiangsu; Guangxi; Sichuan; Chongqing; Liaoning; Shenxi; Gansu; Yunnan; Qinghai; Shanxi; Hongkong; Tibet; Shandong; Tianjin; Heilongjiang; Shanghai; Jilin; Xinjiang,29,PE 01604151
Helianthus tuberosus,L.,2927111,Matched to an accepted name,Asteraceae,Helianthus,tuberosus,Helianthus tuberosus,Helianthus tuberosus,L.,Helianthus tuberosus L.,2,63.50776273,13.35685978,23.13537749,1,0,1,1,1,0,0,1,1,0,6,4,1,1922,Anhui,East,Central,Henan; Hebei; Zhejiang; Hunan; Guangdong; Jiangxi; Anhui; Fujian; Guizhou; Beijing; Hubei; Jiangsu; Guangxi; Sichuan; Chongqing; Liaoning; Shenxi; Gansu; Yunnan; Qinghai; Shanxi; Hongkong; Tibet; Shandong; Tianjin; Heilongjiang; Shanghai; Jilin; Xinjiang,29,NAS NAS00491672
Helianthus tuberosus,L.,2927111,Matched to an accepted name,Asteraceae,Helianthus,tuberosus,Helianthus tuberosus,Helianthus tuberosus,L.,Helianthus tuberosus L.,2,63.50776273,13.35685978,23.13537749,1,0,1,1,1,0,0,1,1,0,6,4,1,1922,Jiangxi,East,Central,Henan; Hebei; Zhejiang; Hunan; Guangdong; Jiangxi; Anhui; Fujian; Guizhou; Beijing; Hubei; Jiangsu; Guangxi; Sichuan; Chongqing; Liaoning; Shenxi; Gansu; Yunnan; Qinghai; Shanxi; Hongkong; Tibet; Shandong; Tianjin; Heilongjiang; Shanghai; Jilin; Xinjiang,29,N 280160724_1; N 280160724
Helianthus tuberosus,L.,2927111,Matched to an accepted name,Asteraceae,Helianthus,tuberosus,Helianthus tuberosus,Helianthus tuberosus,L.,Helianthus tuberosus L.,2,63.50776273,13.35685978,23.13537749,1,0,1,1,1,0,0,1,1,0,6,4,1,1924,Fujian,East,East,Henan; Hebei; Zhejiang; Hunan; Guangdong; Jiangxi; Anhui; Fujian; Guizhou; Beijing; Hubei; Jiangsu; Guangxi; Sichuan; Chongqing; Liaoning; Shenxi; Gansu; Yunnan; Qinghai; Shanxi; Hongkong; Tibet; Shandong; Tianjin; Heilongjiang; Shanghai; Jilin; Xinjiang,29,IBSC 0594885; AU 022765
Helianthus tuberosus,L.,2927111,Matched to an accepted name,Asteraceae,Helianthus,tuberosus,Helianthus tuberosus,Helianthus tuberosus,L.,Helianthus tuberosus L.,2,63.50776273,13.35685978,23.13537749,1,0,1,1,1,0,0,1,1,0,6,4,1,1925,Henan,Central,Central,Henan; Hebei; Zhejiang; Hunan; Guangdong; Jiangxi; Anhui; Fujian; Guizhou; Beijing; Hubei; Jiangsu; Guangxi; Sichuan; Chongqing; Liaoning; Shenxi; Gansu; Yunnan; Qinghai; Shanxi; Hongkong; Tibet; Shandong; Tianjin; Heilongjiang; Shanghai; Jilin; Xinjiang,29,N 280160728
